"Category","FullName","SizeMB","LastWriteTime"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.IdentityModel.Abstractions.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.IdentityModel.JsonWebTokens.dll","0.11","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.IdentityModel.Logging.dll","0.04","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.IdentityModel.Tokens.dll","0.95","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.Internal.VisualStudio.Interop.dll","0.42","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.Internal.VisualStudio.Shell.Framework.dll","0.12","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.IO.Redist.dll","0.13","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.NET.StringTools.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.ServiceHub.Framework.dll","0.41","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.ServiceHub.Resources.dll","0.04","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.TeamFoundation.Common.dll","0.7","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.Toolkit.Uwp.Notifications.dll","0.16","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.Composition.dll","0.52","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.ExtensionEngine.dll","0.83","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.ExtensionEngine.xml","0.27","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.ExtensionEngineContract.dll","0.3","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.ExtensionEngineContract.xml","0.24","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.ExtensionManager.dll","0.07","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.ExtensionManager.xml","0.11","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.Imaging.dll","0.52","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.Imaging.Interop.14.0.DesignTime.dll","0.02","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.Interop.dll","2.54","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.RemoteControl.dll","0.05","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.RpcContracts.dll","0.14","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.Services.Common.dll","0.52","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.Services.Gallery.WebApi.dll","0.26","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.Services.WebApi.dll","1.71","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.Setup.Common.dll","0.57","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.Setup.dll","1.43","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.Setup.dll.config","0","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.Setup.Download.dll","0.3","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.Setup.Download.dll.config","0","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.Setup.InstallerResources.dll","0.15","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\microsoft.visualstudio.setup.nuget.config","0","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.Setup.NuGet.Packaging.dll","1.18","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.Shell.15.0.dll","2.81","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.Shell.Framework.dll","0.36","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.Telemetry.dll","0.98","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.Threading.dll","0.59","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.Utilities.dll","1.36","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.Utilities.Internal.dll","0.06","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.Validation.dll","0.04","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.VisualStudio.VsixInstaller.Nuget.xml","0.05","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.Win32.Registry.dll","0.03","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Microsoft.Xaml.Behaviors.dll","0.15","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\msalruntime_x86.dll","2.43","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Nerdbank.Streams.dll","0.23","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\Newtonsoft.Json.dll","0.69","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\PkgdefMgmt.dll","0.38","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\SharpVectors.Converters.Wpf.dll","0.09","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\SharpVectors.Core.dll","0.12","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\SharpVectors.Css.dll","0.09","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\SharpVectors.Dom.dll","0.05","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\SharpVectors.Model.dll","0.98","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\SharpVectors.Rendering.Gdi.dll","0.08","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\SharpVectors.Rendering.Wpf.dll","0.12","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\SharpVectors.Runtime.Wpf.dll","0.05","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\StreamJsonRpc.dll","0.43","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.Buffers.dll","0.02","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.Collections.Immutable.dll","0.24","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.Composition.AttributedModel.dll","0.02","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.Composition.Convention.dll","0.05","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.Composition.Hosting.dll","0.05","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.Composition.Runtime.dll","0.03","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.Composition.TypedParts.dll","0.06","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.Diagnostics.DiagnosticSource.dll","0.18","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.IdentityModel.Tokens.Jwt.dll","0.07","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.IO.FileSystem.AccessControl.dll","0.03","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.IO.Packaging.dll","0.05","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.IO.Pipelines.dll","0.08","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.Memory.dll","0.14","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.Net.Http.Formatting.dll","0.17","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.Numerics.Vectors.dll","0.11","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.Reflection.Metadata.dll","0.47","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.Runtime.CompilerServices.Unsafe.dll","0.02","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.Security.AccessControl.dll","0.03","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.Security.Cryptography.ProtectedData.dll","0.02","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.Security.Principal.Windows.dll","0.02","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.Text.Encodings.Web.dll","0.08","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.Text.Json.dll","0.62","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.Threading.AccessControl.dll","0.03","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.Threading.Tasks.Dataflow.dll","0.17","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.Threading.Tasks.Extensions.dll","0.03","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\System.ValueTuple.dll","0.08","2026/6/22 8:57:05"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSHiveStub.exe","0.03","2026/6/22 8:57:06"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSHiveStub.exe.config","0.01","2026/6/22 8:57:06"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSHiveStub.xml","0.06","2026/6/22 8:57:06"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSInstallerElevationService.Contracts.dll","0.02","2026/6/22 8:57:06"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSIXAutoUpdate.exe","0.06","2026/6/22 8:57:06"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSIXAutoUpdate.exe.config","0.01","2026/6/22 8:57:06"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSIXAutoUpdate.xml","0.06","2026/6/22 8:57:06"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSIXConfigurationUpdater.exe","0.03","2026/6/22 8:57:06"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSIXConfigurationUpdater.exe.config","0","2026/6/22 8:57:06"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSIXInstaller.exe","0.44","2026/6/22 8:57:06"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSIXInstaller.exe.config","0.01","2026/6/22 8:57:06"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\VSIXInstaller.xml","0.21","2026/6/22 8:57:06"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\cs\Microsoft.ServiceHub.Framework.resources.dll","0.01","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\cs\Microsoft.ServiceHub.Resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\cs\Microsoft.TeamFoundation.Common.resources.dll","0.07","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\cs\Microsoft.VisualStudio.Composition.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\cs\Microsoft.VisualStudio.ExtensionEngine.resources.dll","0.06","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\cs\Microsoft.VisualStudio.Imaging.resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\cs\Microsoft.VisualStudio.Services.Common.resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\cs\Microsoft.VisualStudio.Services.WebApi.resources.dll","0.05","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\cs\Microsoft.VisualStudio.Setup.Common.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\cs\Microsoft.VisualStudio.Setup.Download.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\cs\Microsoft.VisualStudio.Setup.InstallerResources.resources.dll","0.08","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\cs\Microsoft.VisualStudio.Setup.resources.dll","0.04","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\cs\Microsoft.VisualStudio.Threading.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\cs\Microsoft.VisualStudio.Utilities.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\cs\Microsoft.VisualStudio.Validation.resources.dll","0.01","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\cs\StreamJsonRpc.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\cs\VSIXInstaller.resources.dll","0.07","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\de\Microsoft.ServiceHub.Framework.resources.dll","0.01","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\de\Microsoft.ServiceHub.Resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\de\Microsoft.TeamFoundation.Common.resources.dll","0.07","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\de\Microsoft.VisualStudio.Composition.resources.dll","0.02","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\de\Microsoft.VisualStudio.ExtensionEngine.resources.dll","0.06","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\de\Microsoft.VisualStudio.Imaging.resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\de\Microsoft.VisualStudio.Services.Common.resources.dll","0.03","2026/6/22 8:57:04"
"TempOld","C:\Users\haihuicui\AppData\Local\Temp\pjbbpxg1.zkb\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\de\Microsoft.VisualStudio.Services.Gallery.WebApi.resources.dll","0.02","2026/6/22 8:57:04"
